alt,pa0,pa5,pa10,pa15,pa20,pa25,pa30,pa35,pa40,pa45,pa50,pa55,pa60,pa65,pa70
126,0.000,0.000,0.000,0.000,0.000,0.000,36.552,0.000,49.495,0.000,0.000,0.000,0.000,154.589,193.687
127,0.000,0.000,0.000,0.000,47.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.546,42.304,44.761
128,0.000,0.000,35.874,0.000,0.000,36.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.761
129,0.000,0.000,0.000,35.915,0.000,0.000,0.000,0.000,0.000,0.000,51.323,0.000,318.241,0.000,44.761
130,47.342,0.000,0.000,1.333,0.000,0.000,0.000,0.000,37.295,0.000,0.000,0.000,0.000,0.000,89.523
131,0.000,71.334,0.000,0.000,36.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.809,0.000,44.761
132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.803,292.724,0.000,2.207,39.438,0.000,42.304,44.761
133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.761
134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.872,0.000,0.000,0.000,39.438,0.000,0.000,89.523
135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.761
136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.732,0.000,0.000,0.000,42.304,351.324
137,0.000,0.000,35.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.304,44.761
138,0.000,0.000,0.000,0.000,0.000,0.000,48.508,36.774,0.000,0.000,0.000,0.000,0.000,42.304,89.523
139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.295,0.000,0.000,0.000,0.000,0.000,0.000
141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,288.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000
142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.438,0.000,56.142,0.000
143,0.000,4.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.842,0.000,0.000,0.000,0.000,59.403
144,0.000,0.000,0.000,0.000,0.000,0.000,36.552,0.000,0.000,0.000,0.000,0.000,0.000,56.142,0.000
145,0.000,0.000,0.000,0.000,47.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.523
